id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count
973128,Pretty One Bed in Brooklyn Heights,434473,Patricia,Brooklyn,Brooklyn Heights,Entire home/apt,150,30,48,2016.11.11,0.63,1
973535,"Garden Apt, 5 mins from LaGuardia",3179866,Gonzalo And Nora,Queens,East Elmhurst,Entire home/apt,99,3,158,2019.7.2,2.08,2
973653,A true Sanctuary in Harlem NYC,4770121,Somaya,Manhattan,Harlem,Entire home/apt,100,185,0,,,4
975229,Prime East Village location w/backyard garden!,5333736,Timothy,Manhattan,East Village,Entire home/apt,159,4,65,2019.6.16,0.85,1
975250,Bushwick Duplex 2,3709510,Deacon,Brooklyn,Bushwick,Private room,70,1,18,2019.5.13,0.32,3
975965,Great Room in Lively East Village,2267153,John,Manhattan,East Village,Private room,91,5,395,2019.6.21,5.16,2
975990,Brooklyn Heights Brownstone - Private Bdrm Avail.,5339881,Gerard,Brooklyn,Brooklyn Heights,Entire home/apt,325,1,11,2018.12.9,0.19,1
976167,Newly Furnished Beautiful & Quiet,5341060,Simo,Brooklyn,Fort Hamilton,Entire home/apt,149,4,33,2018.1.7,0.46,1
976242,Cozy East Village Haven,854208,Anna,Manhattan,East Village,Entire home/apt,200,10,35,2019.1.2,0.46,1
977870,Upper West Side Pied A Terre /NYC,5350359,Matthew,Manhattan,Upper West Side,Entire home/apt,169,2,61,2019.6.23,0.8,1
978062,West Village 1 BR Apartment,5186189,Betsy,Manhattan,West Village,Entire home/apt,249,3,10,2019.1.1,0.3,1
978386,"A GEM Garden Apt on Broadway & 42ST QUEENS, NY",5354308,Yiota,Queens,Astoria,Entire home/apt,85,2,260,2019.7.3,3.44,1
978615,NICE ROOM IN ASTORIA NEAR MANHATTAN,5369117,Rosa,Queens,Astoria,Private room,81,2,183,2019.6.15,2.45,2
980098,Quiet ST MARK'S PLACE ARTIST'S GEM,5364702,Lynn,Manhattan,East Village,Entire home/apt,199,2,54,2019.7.2,0.72,1
980561,"Beautiful, private, uptown studio",15742,Alix,Manhattan,Harlem,Entire home/apt,88,3,37,2018.9.8,0.48,1
981410,Sunny Studio in the West Village,5374768,Maria,Manhattan,West Village,Entire home/apt,170,4,1,2013.4.9,0.01,1
981494,Large and sunny one BR (600 sq.ft),5207582,Olivia,Manhattan,Morningside Heights,Entire home/apt,100,1,0,,,1
982038,Entire 1bdrm cnr of Fort Greene- off Park,5378922,Eileen,Brooklyn,Fort Greene,Entire home/apt,130,9,3,2018.9.25,0.04,1
983625,Great Studio in the heart of Harlem,4548229,Brinton,Manhattan,Harlem,Entire home/apt,135,30,190,2019.6.4,2.63,4
984721,QUIET GARDEN APT FACING NY BAY!,555739,Rosana,Brooklyn,Bay Ridge,Entire home/apt,65,30,25,2018.12.22,0.36,2
985338,"Monthly rental of guest room,limited kitchen use",1417489,Lorna,Brooklyn,Brooklyn Heights,Entire home/apt,100,180,0,,,1
986727,Manhattan's Best Deal!,5414067,Adrianne,Manhattan,East Harlem,Entire home/apt,165,3,281,2019.6.21,3.68,2
987329,ROOM NEAR TIMES SQUARE MANHATTAN,5369117,Rosa,Queens,Astoria,Private room,78,4,70,2019.6.12,1.64,2
987616,5 Bdrm Historic Brownstone Triplex,4018660,Emily,Brooklyn,Cobble Hill,Entire home/apt,350,5,12,2016.8.20,0.17,1
989976,Three Bedroom NY Private Apartment,5435208,Rose,Queens,Flushing,Entire home/apt,160,3,96,2019.6.22,1.29,1
990130,Spacious 3br Apartment in Brooklyn,5435713,Nikolai,Brooklyn,Prospect Heights,Entire home/apt,225,5,6,2016.8.26,0.08,1
990367,Colorful Manhattan - Harlem Apartment,5438325,Lauri,Manhattan,Harlem,Entire home/apt,170,5,25,2019.6.1,0.34,1
990529,Sunny Luxury Bedroom Guest Bathroom,5440087,Dn,Manhattan,Midtown,Private room,349,3,3,2014.9.24,0.04,2
992508,"Next to Subway, Private bedroom",4714927,Elisa,Manhattan,East Harlem,Private room,65,2,57,2019.6.26,0.78,4
992598,"Village Life, 2-Bedroom, East Village",2203885,Sascha,Manhattan,East Village,Private room,420,3,182,2019.5.29,2.39,1
992891,Sunny Nolita 1 Bedroom Apartment,458021,Brian,Manhattan,Nolita,Entire home/apt,119,3,17,2018.6.11,0.22,1
992977,Park Slope Pre-War Apartment,4000059,Shahdiya,Brooklyn,Park Slope,Entire home/apt,100,365,1,2013.8.1,0.01,1
993040,YOUR HARLEM HOME AWAY FROM HOME!!! ,5454862,Barbara,Manhattan,Harlem,Entire home/apt,97,3,185,2019.6.14,2.46,1
993514,Luxury Furnished 1 BR UWS Apt w W/D & Deck,15145088,Izi,Manhattan,Upper West Side,Entire home/apt,191,30,8,2019.6.3,0.11,8
993575,1 BR Large Luxury Furnished Apartment UWS,15145088,Izi,Manhattan,Upper West Side,Entire home/apt,187,30,13,2019.6.15,0.2,8
993576,Luxury Furnished 1 BR Apartment  UWS,15145088,Izi,Manhattan,Upper West Side,Entire home/apt,172,30,4,2018.3.31,0.08,8
995169,West Village Gem - Amazing Location,5466191,Ricky,Manhattan,West Village,Entire home/apt,950,3,28,2019.7.3,1.52,1
995187,"BIG & SUNNY, 1 STOP FROM MANHATTAN",2829145,Charlotta,Brooklyn,Fort Greene,Entire home/apt,275,4,81,2019.5.21,1.07,2
995215,Upper West Side Amazing Large 2 Bedrooms,3038687,Karen,Manhattan,Upper West Side,Entire home/apt,99,30,1,2014.10.5,0.02,8
995367,1BR Apt as featured in New York Mag,412783,Nick,Manhattan,Greenwich Village,Entire home/apt,334,11,14,2018.5.29,0.24,1
995469,Beautiful Large Furnished Bedroom on UES,5468901,Sanya,Manhattan,Upper East Side,Private room,60,7,1,2015.12.22,0.02,1
997404,Charming Apt. In Brooklyn Townhouse,5480570,Darnell And Allison,Brooklyn,Bedford-Stuyvesant,Entire home/apt,145,3,200,2019.7.4,2.62,1
998423,Great space minutes from Manhattan!,2765234,Casey,Queens,Astoria,Private room,75,4,19,2019.4.25,0.52,1
998887,Sunny studio apt in heart of SoHo,227908,Mischa,Manhattan,SoHo,Entire home/apt,130,20,33,2019.6.2,0.43,1
999248,TriBeCa 2500 Sq Ft w/ Priv Elevator,273174,Jon,Manhattan,Tribeca,Entire home/apt,575,1,447,2019.7.1,5.89,3
999977,Cozy studio apartment on upperwest,5497326,Jennifer,Manhattan,Upper West Side,Entire home/apt,295,7,2,2017.8.19,0.03,2
999984,Greenwich Village Townhouse Apt,5468033,Linda,Manhattan,West Village,Entire home/apt,300,3,108,2019.7.1,1.44,1
1000788,Modern Lux 1 br near 2/3/4/5 Trains,4797532,Priscilla,Brooklyn,Crown Heights,Entire home/apt,120,28,1,2015.10.29,0.02,2
1001147,Big Room with Bath in Bushwick! ,3363720,Kate,Brooklyn,Bushwick,Private room,50,3,92,2019.6.19,1.22,3
1001447,Comfy twin bed/Cosy apartment/East Harlem / Subway,214794,Pete & Marcos,Manhattan,East Harlem,Shared room,56,2,117,2019.6.24,1.53,1
1002469,Comfortable Apt near Bloomingdales,5512719,Ellen,Manhattan,Upper East Side,Entire home/apt,191,2,66,2019.5.28,0.94,1
1003530,New York City - Upper West Side Apt,454250,Greta,Manhattan,Upper West Side,Private room,135,7,70,2018.8.12,0.93,1
1003754,Chic  Park Slope Pied-_-terre,5520355,Finola,Brooklyn,South Slope,Entire home/apt,195,7,98,2019.6.26,1.39,1
1005416,South Harlem Gem! 113th St & 8th Ave,5529633,Michael,Manhattan,Harlem,Shared room,75,1,43,2019.6.2,0.61,1
1005763,_rivate Room Overlooking the Park,450050,Yakov & Cynthia,Manhattan,Harlem,Private room,99,10,45,2015.8.5,0.6,1
1009883,"Modern, Carroll Garden Townhouse",329436,Jana,Brooklyn,Carroll Gardens,Entire home/apt,350,3,41,2019.5.27,0.59,2
1009973,Brooklyn Wildlife Loft Mckibbin st,5556571,Chris,Brooklyn,Williamsburg,Entire home/apt,40,15,10,2013.11.9,0.13,3
1010785,Astoria awesome balcony apartment PARKING AVAILABL,3898812,Ahmed,Queens,Astoria,Entire home/apt,130,1,58,2019.7.6,0.77,1
1011449,Spacious and EASY access to all!,5563508,Nate,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,225,2,48,2019.5.5,0.64,1
1013648,Gorgeous 2 Fl Apt in1887 Brownstone,5018907,Vera,Brooklyn,Park Slope,Entire home/apt,225,7,8,2015.8.29,0.11,1
1016004,Clean and Cute Shared Room in Very Safe Area,5577926,Lou,Queens,Astoria,Shared room,38,1,127,2019.6.23,1.67,4
1016105,BK - Spacious & Sunny 4 bedroom apartment,5591685,Paul,Brooklyn,Clinton Hill,Entire home/apt,200,7,10,2018.8.19,0.17,1
1016352,Midtown West Modern & Sunny-near Central Park,5593208,Tj,Manhattan,Hell's Kitchen,Entire home/apt,550,1,0,,,1
1016819,2BR 2Bath duplex w garden & terrace,5596242,Sabrina And Eduardo,Brooklyn,Clinton Hill,Entire home/apt,235,6,5,2018.7.3,0.07,1
1018181,Master Bedroom  Ideal for 2 - Luxury for 1 !,4937803,Alicia,Brooklyn,Prospect-Lefferts Gardens,Private room,75,5,8,2014.5.27,0.11,1
1018529,Large 2 BDRM @ McCarren Park!!,5606448,Pete,Brooklyn,Greenpoint,Entire home/apt,249,30,71,2019.5.31,0.94,1
1019360,Hip charming Williamsburg apartment,693889,Heather,Brooklyn,Williamsburg,Entire home/apt,120,5,7,2016.10.26,0.1,1
1021005,Cute Bedroom in Clinton Hill,5619749,Jen,Brooklyn,Bedford-Stuyvesant,Private room,50,28,1,2017.1.3,0.03,2
1021491,Whole Apt: Artsy home by BK Museum,5622682,Sabrina,Brooklyn,Crown Heights,Entire home/apt,85,3,10,2019.4.27,0.85,1
1021957,PRIVATE QUIET SUITE,315606,Cynthia,Brooklyn,Crown Heights,Private room,78,3,10,2017.8.26,0.14,2
1022204,"Glowing reviews, hip neighborhood",3483960,Keith,Manhattan,Lower East Side,Private room,110,3,49,2018.9.5,0.69,1
1023181,"LOCATION/garden!(FEMALE only, next to girl's room)",4932354,Mitty,Brooklyn,Prospect Heights,Private room,50,3,138,2019.6.22,1.82,4
1023529,Convenient and private,5634395,Sarah,Manhattan,Harlem,Private room,52,3,163,2019.6.5,2.17,2
1024113,"Lovely room in East Williamsburg, NY",2120889,Megan,Brooklyn,Williamsburg,Private room,63,2,0,,,1
1024135,Beautiful UES Studio with Backyard for Sublet,261530,Melissa,Manhattan,Upper East Side,Entire home/apt,105,45,20,2017.1.3,0.26,1
1025001,Private Entrance Charming Bedroom,5641042,Livia,Queens,Glendale,Private room,75,2,132,2019.6.25,1.74,1
1025786,Fantastic 1br in Astoria/LIC,5647813,Atlanta,Queens,Long Island City,Private room,69,7,12,2019.7.5,0.18,1
1025847,Modern 1BR East Village Apt w/patio,62316,Sam,Manhattan,East Village,Entire home/apt,165,60,11,2015.10.15,0.15,1
1026565,Peaceful Park Slope near subways,825252,Meredith,Brooklyn,Park Slope,Entire home/apt,125,2,45,2017.6.19,0.66,1
1026683,Mi Casa Tu Casa Guesthouse Mexico ,5652395,Julio,Bronx,Concourse,Private room,85,2,11,2018.9.2,0.18,2
1027808,East Village Loft - 1300 sq/ft home - 2 Bedrooms!,5655889,East Village Loft,Manhattan,East Village,Entire home/apt,499,5,47,2019.6.8,0.63,1
1028263,Spacious Room/Great Location,5658953,Claudia,Manhattan,East Village,Private room,60,5,66,2019.6.26,0.87,1
1029482,Private Room w TV in East Village,5664550,Kelly,Manhattan,East Village,Private room,95,5,35,2019.6.10,0.46,1
1029808,Spacious 1bd Near Trendy Neighborhoods And City,5293735,Hayley,Brooklyn,Bedford-Stuyvesant,Entire home/apt,105,5,12,2019.5.30,1.01,1
1030254,Large room in Beautiful communal house,1949282,Kyla,Brooklyn,Bushwick,Private room,55,2,65,2019.6.5,0.86,5
1030392,"BIG, COMFY, 4BR DUPLEX, GARDEN APT, Williamsburg",216191,M,Brooklyn,Williamsburg,Entire home/apt,289,2,39,2019.6.5,0.58,4
1030780,NYC Brooklyn Sunset Park- Great Bed. Great House.,1113080,Audrey,Brooklyn,Sunset Park,Private room,70,2,45,2018.1.1,0.6,3
1032127,Short Term Stay in Chelsea/MP NYC,5679237,Renee,Manhattan,Chelsea,Entire home/apt,275,7,0,,,1
1032610,Beautiful loft in trendy Harlem!,5681729,Sandrine,Manhattan,Harlem,Entire home/apt,130,7,5,2017.6.3,0.16,1
1032611," Private 1 bdrm Lefferts Gr, BK apt",5682003,Rachael,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,125,2,38,2019.6.10,0.61,1
1034911,"Entire Spaceous, Sunny, Loft in Clinton Hill",5696628,Christine,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,2,17,2019.5.1,0.23,2
1036498,__New Discount__ 10min to Manhattan,3233986,Daniel,Queens,Astoria,Private room,46,4,70,2019.5.23,0.93,2
1036734,Apartment in the heart of Upper East Side,5707409,Mary,Manhattan,Upper East Side,Entire home/apt,100,3,226,2019.7.1,2.97,1
1037016,Quiet central Williamsburg Loft room,237477,Alexander,Brooklyn,Williamsburg,Private room,90,5,8,2017.5.31,0.11,1
1039215,Heart of Williamsburg - authentic & central!,4911550,Marc,Brooklyn,Williamsburg,Entire home/apt,90,3,166,2018.7.28,2.21,1
1039435,"Lovely studio in Manhattan,New York",5709288,Fabia,Manhattan,Midtown,Entire home/apt,220,360,1,2015.1.2,0.02,1
1039983,Tribeca Loft w/ Private Elevator,273174,Jon,Manhattan,Tribeca,Entire home/apt,1000,1,25,2019.6.22,0.36,3
1039984,Furnished BrownStone Apartment,5447617,Jeffrey,Brooklyn,Bedford-Stuyvesant,Entire home/apt,130,30,52,2018.1.3,0.72,3
1040156,2 floor Luxury Loft in the best location!,3740730,S,Manhattan,Chelsea,Entire home/apt,499,6,127,2019.6.14,1.68,2
1041996,Small room with private bath in New York,964482,Colin,Manhattan,Harlem,Private room,45,2,18,2019.6.16,3.05,2
1042416,Sunny Brownstone  Attic,5738733,Elizabeth,Brooklyn,Bedford-Stuyvesant,Entire home/apt,70,2,210,2019.7.6,2.79,2
1042806,My Other Little Guestroom,2680820,Linda,Queens,Flushing,Private room,59,1,281,2019.6.11,3.7,3
1043046,Studio in Best Possible Location!,2335804,Lindsay,Manhattan,Chelsea,Entire home/apt,160,5,70,2018.10.26,1.16,1
1044502,HELLO HARLEM,5749899,Obora & Michael,Manhattan,Harlem,Entire home/apt,195,4,128,2019.6.22,1.76,1
1044731,Dear Potential Airbnb Guests.,5751206,Nigel,Brooklyn,Flatbush,Private room,96,3,58,2019.5.19,0.77,1
1045491,Prime Williamsburg. Brand new,1356046,Daniel,Brooklyn,Williamsburg,Private room,75,3,179,2019.6.9,2.39,2
1045897,"HISTORIC WILLIAMSBURG, BKLYN",839679,Brady,Brooklyn,Williamsburg,Entire home/apt,195,3,173,2019.6.6,2.34,3
1046443,"Beautiful & spacious apartment in Astoria, Queens",5760970,Chris,Queens,Ditmars Steinway,Private room,200,1,16,2019.6.30,0.68,2
1048190,Huge Sunny Loft w Patio + Charm,832244,Elise,Brooklyn,Bedford-Stuyvesant,Entire home/apt,139,30,26,2019.5.20,0.38,1
1049224,Beautiful duplex in a brownstone,1740216,Laura,Manhattan,Harlem,Entire home/apt,190,30,31,2018.1.4,0.43,2
1051575,Quiet and Comfort Near Columbia University,5245246,Lisa,Manhattan,Harlem,Private room,95,2,27,2019.5.26,0.57,1
1053523,Beautiful Ground Level Townhouse Ap,4128399,Jose,Manhattan,Lower East Side,Entire home/apt,350,3,7,2017.12.10,0.1,1
1054006,Bohemian East Village Brownstone,92272,Kristin,Manhattan,Gramercy,Private room,80,3,7,2016.9.5,0.1,3
1054201,One Bedroom Townhouse Apartment,4165498,L.A.,Manhattan,East Harlem,Entire home/apt,120,5,83,2019.6.10,1.11,2
1055029,Washington Heights/Inwood apartment,5810195,Emilie,Manhattan,Inwood,Private room,42,1,46,2019.7.7,0.79,2
1056119,Cozy Private Space in Williamsburg Townhome,5817011,Clyde,Brooklyn,Williamsburg,Entire home/apt,116,4,112,2019.7.2,1.49,1
1056185,Sunny+Cozy Double bedroom in BKLYN!,697442,Chris And Zach,Brooklyn,East Flatbush,Private room,60,1,356,2019.7.5,4.72,3
1056256,Beautiful eco triplex w/green roof. Free yoga/spa.,462379,Loretta,Brooklyn,Carroll Gardens,Entire home/apt,1395,1,55,2019.6.2,0.73,2
1056445,Upscale Designer Studio-Heart of Manhattan,1600541,Marina,Manhattan,Upper East Side,Entire home/apt,425,2,68,2019.6.6,0.91,1
1056804,Spacious Modern & Comfy 2BR in BK Brownstone,2413155,Noreen,Brooklyn,Boerum Hill,Entire home/apt,225,4,95,2019.4.14,1.26,1
1057022,Spacious 1br East Village Apartment,5822377,Shunan,Manhattan,East Village,Entire home/apt,159,5,16,2018.9.27,0.25,2
1059531,Staten Island 1st floor Apartment,7875272,Mary,Staten Island,Port Richmond,Entire home/apt,221,30,0,,,3
1059891,"_ l,x w w.     XThank &mftkn.  .",11837926,Anthony,Manhattan,Midtown,Private room,150,7,44,2019.5.31,0.74,3
1060019,"Modern Duplex 1 bdrm , 1.5 Baths + terrace!",5837033,Mark,Manhattan,Upper East Side,Entire home/apt,199,1,116,2019.6.17,1.54,1
1061337,Sunny Private BR Crown Hts Brooklyn,1557383,Candace,Brooklyn,Crown Heights,Private room,70,1,4,2017.8.1,0.06,1
1063020,Private Brownstone,5851210,Amy,Manhattan,East Harlem,Entire home/apt,110,31,235,2019.5.31,3.14,2
1063554,bedroom in big sunny loft (& Roof!),2873394,Aurora,Brooklyn,Bushwick,Private room,60,2,10,2019.6.23,0.13,2
1065138,Private room in beautiful neighborhood in Brooklyn,5861233,Nevena,Brooklyn,Crown Heights,Private room,50,3,2,2017.5.29,0.08,1
1066769,"Clean Room, Central Location in Manhattan",3327668,Tim,Manhattan,Lower East Side,Private room,120,1,360,2019.6.24,4.79,1
1067251,Entire home/apt in New York,5872605,Patrick,Manhattan,East Village,Entire home/apt,395,5,0,,,1
1068505,Relaxing and Roomy in Crown Heights,2128778,Rachael,Brooklyn,Crown Heights,Private room,60,2,51,2019.6.30,0.68,2
1069266,Stay like a real New Yorker!,5867023,Michael,Manhattan,Midtown,Entire home/apt,145,2,146,2019.6.9,1.94,1
1069287,Park Slope 1br by Barclays Center/Prospect Park!,5879729,Stephanie,Brooklyn,Williamsburg,Entire home/apt,83,30,16,2017.12.2,0.21,2
1070458,Room in a cozy loft,3968209,Swetha,Manhattan,SoHo,Private room,100,3,64,2019.5.6,0.87,2
1071743,Brooklyn Family Friendly Brownstone,5895535,Tara,Brooklyn,Crown Heights,Entire home/apt,200,2,3,2017.5.29,0.08,1
1072212,Relaxed in New York,5897760,Eo,Manhattan,Harlem,Private room,50,3,145,2019.6.9,1.97,1
1072481,Bedroom for two in Chelsea,5479559,Michael,Manhattan,Chelsea,Private room,70,1,206,2019.6.19,2.72,1
1073635,Cozy Carroll Gardens Brownstone Apt,4243849,Emma,Brooklyn,Carroll Gardens,Entire home/apt,175,2,279,2019.6.22,3.68,1
1073780,Sunny Clinton Hill Apt w/Patio,1149419,Alex,Brooklyn,Crown Heights,Entire home/apt,149,28,18,2019.4.29,0.36,1
1073832,Designer Studio Apt in Red Hook,5585945,Orren,Brooklyn,Red Hook,Entire home/apt,125,3,162,2019.6.26,2.15,1
1074155,"Big 1st Meal, Kind Host, Ace Space",5909206,Nancy,Manhattan,East Harlem,Private room,58,1,323,2019.7.1,4.3,1
1074506,Amazing Queens Oasis Steps to Train,2981156,Kia,Queens,Astoria,Entire home/apt,160,2,13,2018.10.14,0.26,2
1076324,2BR Sunny Apt - 15 min from MIDTOWN,3864301,Sen,Queens,Sunnyside,Entire home/apt,150,30,9,2016.8.20,0.12,2
1077176,Beautiful Gramercy duplex loft with terrace,5927702,Shayne,Manhattan,Gramercy,Entire home/apt,131,30,23,2019.5.18,0.61,2
1077179,Large luxury 1 bedroom loft in Gramercy,5927702,Shayne,Manhattan,Gramercy,Entire home/apt,250,30,17,2019.1.31,0.39,2
1077375,Private RM 15min from the Manhattan,5855145,Edward,Queens,Astoria,Private room,70,1,136,2019.6.23,1.81,2
1079675,"Clean, Complete and Cool",5938496,Michael,Manhattan,Nolita,Entire home/apt,149,5,26,2019.6.1,0.35,1
1080543,Sunny Sunset Park Artist Loft,5943212,Doug,Brooklyn,Sunset Park,Entire home/apt,109,2,70,2019.6.24,0.96,1
1080766,Summer Special Price Times Square,5944682,Maja & Pierre,Manhattan,Theater District,Private room,185,2,243,2019.6.27,3.22,1
1080816,Cozy apartment in Greenpoint,5944756,Hasan,Brooklyn,Greenpoint,Entire home/apt,138,14,6,2018.10.6,0.1,1
1080839,Spacious sunny bedroom - East Village (A),3417321,David,Manhattan,East Village,Private room,150,10,36,2018.12.1,0.48,2
1083888,"Verna's Brownstone  (no stove, no gatherings)",5959653,Verna,Brooklyn,Bedford-Stuyvesant,Private room,80,1,14,2019.3.8,0.2,2
1086640,"1 Bedroom Apt Greenpoint, Brooklyn",5972975,Leigh,Brooklyn,Greenpoint,Entire home/apt,75,2,2,2014.10.2,0.03,1
1087215,Stunning Designer Loft in the heart of Chelsea,1841580,George,Manhattan,Chelsea,Entire home/apt,300,5,44,2019.7.3,0.62,1
1089240,Great Apartment with luxurious bath in NYC/Chelsea,5971251,D. Anthony,Manhattan,Chelsea,Private room,176,2,123,2019.6.23,1.63,1
1089542,Private Cozy Bedroom in Brooklyn,663764,Karen,Brooklyn,East Flatbush,Private room,47,2,248,2019.5.5,3.27,2
1089619,"Bright, Huge Room in 3 Bedroom Apt.",5986790,Gen,Manhattan,Washington Heights,Private room,40,7,26,2019.6.25,0.67,6
1090732,You take living or bedroom!,5993276,Alfred,Queens,Richmond Hill,Shared room,60,7,0,,,1
1091582,Two Comfy Rooms in Park Slope,2768182,Devi,Brooklyn,South Slope,Private room,89,1,49,2019.6.24,0.66,4
1091840,"Private bedroom in Manhattan, NYC ",4714927,Elisa,Manhattan,East Harlem,Private room,75,2,152,2019.5.31,2.03,4
1092760,Private Entrance - Backyard Summer Dining - Enjoy,5887081,Michelle,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,7,195,2019.7.3,2.72,2
1093977,"Sunny Apt in Harlem, New York",6010467,Mary Anne,Manhattan,Harlem,Entire home/apt,85,30,23,2017.12.7,0.47,1
1095106,Greenpoint - with your own space!,6016424,Susan,Brooklyn,Greenpoint,Private room,72,4,54,2019.6.2,0.72,1
1096511,Private Room in Large Apt w/ Gorgeous Park View,364499,Ife,Manhattan,Harlem,Private room,85,2,233,2019.6.25,3.12,1
1097816,Group-Student-Friendly Bklyn House,1709216,Steve And Heather,Brooklyn,East Flatbush,Entire home/apt,325,2,19,2018.12.27,0.31,4
1098863,Great Bushwick Studio Apartment,2413714,Wilfredo,Brooklyn,Bushwick,Entire home/apt,125,2,116,2019.7.4,1.55,1
1099244,Big UWS 1Bdrm 2 min to Central Park,5604089,Chris,Manhattan,Upper West Side,Entire home/apt,200,3,3,2016.10.14,0.06,1
1100421,"Cobble Hill, sunny large 1BR apt",1545977,Lelia,Brooklyn,Cobble Hill,Entire home/apt,195,30,38,2019.6.1,0.51,1
1100753,Stunner Garden Apt in Townhouse,6046616,Stephen,Manhattan,Washington Heights,Entire home/apt,175,2,0,,,1
1101035,Sunny 1 or 2 BR apt in Boerum Hill,6048514,Judy,Brooklyn,Boerum Hill,Entire home/apt,189,4,227,2019.6.17,3.01,1
1101224,THE PUTNAM,2571,Teedo,Brooklyn,Bedford-Stuyvesant,Entire home/apt,182,9,27,2019.5.21,0.37,1
1102858,Brownstone Flat on Tree-Lined Block,5908577,Eric,Brooklyn,Crown Heights,Entire home/apt,105,1,349,2019.6.30,4.73,2
1102942,"1BR, 1BTH Duplex W/ LRG OUTD SPACE",6057624,Scooter,Manhattan,Kips Bay,Entire home/apt,240,1,67,2019.6.15,0.89,1
1102963,The Bushwick 3BR 2BA 20 mins to NYC,3531317,Ingrid,Brooklyn,Bushwick,Entire home/apt,185,4,95,2019.6.13,1.33,2
1105845,Convenient Location! 1 BR on 1Floor,3630531,Yuko,Manhattan,Chelsea,Entire home/apt,160,4,5,2019.1.1,0.07,1
1106284,Modern Loft Space on Gramercy Park,2757621,James,Manhattan,Gramercy,Entire home/apt,250,4,23,2019.6.30,0.31,1
1107092,Brand new 2BD Apt in Gramercy,4373782,Victoria,Manhattan,Kips Bay,Entire home/apt,650,30,36,2019.6.29,0.48,1
1107976,Manhattan & Time Square in 30 minutes. Back room.,3158364,Devika,Queens,Sunnyside,Private room,35,5,59,2019.7.5,1.76,4
1108309,Charming Housebarge w/ outside deck,1018472,Angus,Brooklyn,Sheepshead Bay,Entire home/apt,85,4,72,2016.5.28,0.97,2
1109092,Beautiful Park Slope 3bdrm Duplex,6088518,Evelyn,Brooklyn,Park Slope,Entire home/apt,550,3,21,2018.11.26,0.3,1
1110195,Chic Brooklyn Apt.- Private Room,6093878,Gee,Brooklyn,Bedford-Stuyvesant,Private room,80,2,44,2019.6.29,0.62,1
1110484,"Forget NYC, Stay in Williamsburg! Best 1 BR Apt",1690569,Greg,Brooklyn,Williamsburg,Entire home/apt,175,6,32,2019.5.10,0.43,1
1112070,Private Room & Bath in Brooklyn!,350702,Autumn,Brooklyn,Crown Heights,Private room,95,2,132,2019.6.30,1.75,1
1112407,Harlem Short Term Stay,6105036,George,Manhattan,Harlem,Entire home/apt,158,4,37,2019.6.23,0.49,3
1112484,Beautiful duplex on Bowery,3211592,Loli,Manhattan,Chinatown,Private room,85,3,37,2019.7.7,0.58,1
1113125,Huge 1br - tons of light - williamsburg,2733465,David,Manhattan,Nolita,Entire home/apt,209,1,23,2018.7.23,0.46,1
1114409,2BR spacious luminous brownstone,265152,Marta,Brooklyn,Fort Greene,Entire home/apt,150,2,21,2019.6.2,0.29,3
1114493,Quiet room with desk in 2BR spacious brownstone,265152,Marta,Brooklyn,Fort Greene,Private room,70,2,55,2019.6.22,0.88,3
1114788,Astoria Heights Gorgeous Guest Bedroom,6118355,William,Queens,Ditmars Steinway,Private room,73,1,6,2019.3.31,0.13,1
1115381,Private Room & Balcony in New York,6121678,Kamala,Brooklyn,Park Slope,Private room,85,2,1,2015.9.12,0.02,1
1117516,Beautiful new one bedroom apartment,6133754,Trevor,Brooklyn,Bedford-Stuyvesant,Entire home/apt,95,3,218,2019.6.19,2.92,1
1117706,"Bright, Bohemian, Spacious Apt in Williamsburg",2843987,Simona,Brooklyn,Williamsburg,Entire home/apt,125,2,16,2018.12.19,0.26,1
1118031,Private room in Prime Soho/Nolita location,6136511,Sky,Manhattan,Nolita,Private room,89,3,29,2019.7.1,0.41,2
1121448,1 rm @ 3BR loft williamsburg room 2,4864306,Joseph,Brooklyn,Greenpoint,Private room,50,2,36,2019.4.24,0.51,3
1121497,Spacious E Williamsburg with Yard!!,496164,Todd,Brooklyn,Williamsburg,Private room,75,5,73,2019.6.7,0.99,2
1121502,ART HOUSE VAULT,5942292,@ Art House Monique,Brooklyn,Bedford-Stuyvesant,Private room,60,1,65,2019.5.24,0.87,4
1123737,"Leelas Bright, Cosy, and furnushed room.",5986790,Gen,Manhattan,Washington Heights,Private room,45,5,20,2019.6.23,0.54,6
1123934,Sunny 1BR Apt in N. Williasmburg,6164428,Bjarke And Holly,Brooklyn,Williamsburg,Entire home/apt,130,14,1,2015.1.9,0.02,1
1123960,Private Rm for 1 in Historic Harlem,6165258,Gita,Manhattan,Harlem,Private room,70,28,16,2018.1.1,0.22,3
1124012,FOODIE HAVEN -ENJOY THE REAL NYC :),5848607,Meredith,Manhattan,East Village,Private room,125,2,246,2019.6.11,3.3,1
